pdb_id,pqr_ok,pqr_method,pqr_atoms,pqr_nonzero_charges,pqr_sum_abs_charge,ligand_ok,ligand_atoms,ligand_nonzero_charges,ligand_sum_abs_charge,error,pqr_path,ligand_mol2
7GMS,True,existing,4665,4665,1155.2180000000003,True,38,38,3.7366999999999995,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GMS_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GMS/7GMS_ligand.mol2
7M8O,True,existing,4593,4593,1137.520800000003,True,37,37,4.769500000000001,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7M8O_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7M8O/7M8O_ligand.mol2
7GAW,True,existing,4665,4665,1154.8888000000006,True,33,32,2.9242,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GAW_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GAW/7GAW_ligand.mol2
7URB,True,existing,4757,4757,1175.786599999998,True,44,42,4.4636,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7URB_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7URB/7URB_ligand.mol2
7GNQ,True,existing,4712,4712,1167.0759999999996,True,38,37,3.9228000000000005,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GNQ_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GNQ/7GNQ_ligand.mol2
8UDX,True,existing,4634,4634,1148.4880000000019,True,50,50,5.390099999999999,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/8UDX_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/8UDX/8UDX_ligand.mol2
7GNL,True,existing,4742,4742,1172.193199999998,True,42,41,4.1674999999999995,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GNL_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GNL/7GNL_ligand.mol2
7M91,True,existing,4654,4654,1150.9078000000015,True,35,35,5.388500000000001,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7M91_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7M91/7M91_ligand.mol2
7US4,True,existing,4708,4708,1168.3313999999984,True,42,35,3.4690000000000003,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7US4_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7US4/7US4_ligand.mol2
7M8P,True,existing,4608,4608,1142.2316000000017,True,38,38,4.9164,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7M8P_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7M8P/7M8P_ligand.mol2
8UDW,True,existing,4608,4608,1142.2316000000017,True,46,46,4.8519000000000005,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/8UDW_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/8UDW/8UDW_ligand.mol2
7GLV,True,existing,4665,4665,1155.0534000000002,True,30,29,3.5809999999999995,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GLV_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GLV/7GLV_ligand.mol2
7UR9,True,existing,4708,4708,1169.6433999999992,True,41,34,3.4651999999999994,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7UR9_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7UR9/7UR9_ligand.mol2
9GIL,True,existing,4883,4883,1205.3741999999972,True,36,36,4.182300000000001,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/9GIL_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/9GIL/9GIL_ligand.mol2
7L13,True,existing,4608,4608,1142.067000000002,True,37,37,4.5254,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7L13_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7L13/7L13_ligand.mol2
8DZ0,True,existing,4634,4634,1146.6994000000009,True,37,37,5.9818999999999996,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/8DZ0_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/8DZ0/8DZ0_ligand.mol2
8UDO,True,existing,4665,4665,1155.2179999999998,True,48,48,4.852099999999999,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/8UDO_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/8UDO/8UDO_ligand.mol2
8UDP,True,existing,4665,4665,1155.3826,True,47,47,4.8521,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/8UDP_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/8UDP/8UDP_ligand.mol2
8W1U,True,existing,4608,4608,1142.067000000002,True,34,33,2.8423,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/8W1U_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/8W1U/8W1U_ligand.mol2
7TEK,True,existing,4615,4615,1144.2630000000013,True,29,29,2.3004999999999995,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7TEK_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7TEK/7TEK_ligand.mol2
7TEL,True,existing,4615,4615,1144.0984000000017,True,34,32,3.0023999999999993,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7TEL_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7TEL/7TEL_ligand.mol2
8Y42,True,existing,4615,4615,1144.0984000000012,True,37,37,4.469999999999999,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/8Y42_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/8Y42/8Y42_ligand.mol2
8Y44,True,existing,4645,4645,1151.325200000001,True,39,39,5.380800000000002,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/8Y44_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/8Y44/8Y44_ligand.mol2
8YLS,True,existing,4682,4682,1160.0886000000007,True,31,31,5.0398000000000005,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/8YLS_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/8YLS/8YLS_ligand.mol2
8ZT9,True,existing,4640,4640,1152.6144000000004,True,39,39,5.812699999999999,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/8ZT9_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/8ZT9/8ZT9_ligand.mol2
8ZUB,True,existing,4678,4678,1160.9711999999995,True,41,40,5.808899999999999,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/8ZUB_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/8ZUB/8ZUB_ligand.mol2
9DDF,True,existing,4608,4608,1142.067000000002,True,31,30,3.576300000000001,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/9DDF_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/9DDF/9DDF_ligand.mol2
9DDG,True,existing,4615,4615,1144.2630000000013,True,32,32,3.8614,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/9DDG_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/9DDG/9DDG_ligand.mol2
9G0H,True,existing,4759,4759,1181.0717999999981,True,37,37,3.5698,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/9G0H_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/9G0H/9G0H_ligand.mol2
9G0I,True,existing,4791,4791,1186.337799999998,True,37,37,3.5698,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/9G0I_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/9G0I/9G0I_ligand.mol2
9HAJ,True,existing,4754,4754,1173.6289999999992,True,31,31,3.3794,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/9HAJ_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/9HAJ/9HAJ_ligand.mol2
9HAK,True,existing,4810,4810,1188.250799999999,True,33,33,3.3886999999999996,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/9HAK_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/9HAK/9HAK_ligand.mol2
9HJH,True,existing,4825,4825,1195.9427999999973,True,31,31,3.3771000000000004,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/9HJH_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/9HJH/9HJH_ligand.mol2
9KSI,True,existing,4676,4676,1156.9524000000006,True,45,45,6.914600000000001,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/9KSI_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/9KSI/9KSI_ligand.mol2
9KSK,True,existing,4608,4608,1142.3962000000017,True,46,46,6.364600000000001,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/9KSK_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/9KSK/9KSK_ligand.mol2
9LVR,True,existing,4558,4558,1126.2186000000027,True,34,34,4.482099999999999,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/9LVR_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/9LVR/9LVR_ligand.mol2
9MVM,True,existing,4696,4696,1166.231199999999,True,23,23,3.2729,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/9MVM_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/9MVM/9MVM_ligand.mol2
9NU6,True,existing,4608,4608,1142.3962000000013,True,40,40,5.499599999999999,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/9NU6_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/9NU6/9NU6_ligand.mol2
9VS1,True,existing,4682,4682,1160.6851999999992,True,40,40,6.1027,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/9VS1_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/9VS1/9VS1_ligand.mol2
